"Listing"

"WFR Listing"
"Created 09 March 2022 19:06"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months, %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Status"
14079245,8302246,"National Glory",367141680,"Yalta","United States","NSA","NSA","NSA","01-Aug-1988","11-Nov-1986",,,,,13864,22,9.14,,,,"VLS IFO",28,"1 x Diesel - Sulzer 6RTA58 - 2-stroke 6-cyl. 580mm x1700mm bore/stroke 7,079mkW total at 127rpm",9625,,,,15,5,,"Fully Cellular Container","East Coast North America (100.0 %)",17,149.15,,,,"United States","In Service"
13130165,9163984,"Timucin A",271043491,"Roseline A","Turkey","Arkas Line","Arkas Shipping","Arkas Shipping","01-Mar-1998","27-May-1997","26-Nov-1996",5250,,,16727,24.5,9.03," 1 x Crane SWL 40 tons, 1 x Crane SWL 30 tons",,,"VLS IFO",38,"1 x Diesel - MAN B. & W. 6S50MC-C Mk5 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,479mkW total at 127rpm",12888,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval - 2020 installation year",18.5,4,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,148,,,,"Turkey","In Service"
13051901,9157131,"Setuba",351737000,"CS Setubal","Panama","Global Feeder Shpg","Global Feeder Shpg","Global Feeder Shpg","01-Oct-1997","10-Feb-1997","25-Nov-1996",5167,326,"17-Jul-2020",16500,24.7,9.04," 2 x Crane SWL 40 tons",,,"VLS IFO",38,"1 x Diesel - MAN B. & W. 6S50MC-C Mk5 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 6,973mkW total at 127rpm",9480,,,,18.5,4,,"Fully Cellular Container",,18,147.99,,,,"U.A.E.","Dead/Demolished"
12808171,9046411,"Xetha Bhum",565303000,,"Singapore","RCL","RCL","RCL","01-Jun-1993","28-Jan-1992",,,,,15301,25.03,8.16," 2 x Crane SWL 40 tons",,,"VLS IFO",42,"1 x Diesel - MAN B. & W. 6L60MC Mk1 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 8,851mkW total at 111rpm",12034,,,,17,2,,"Fully Cellular Container","South East Asia (63.6 %)",19,145.65,,,,"Thailand","In Service"
12808205,9046423,"Yantra Bhum",565304000,,"Singapore","RCL","RCL","RCL","01-Sep-1993","28-Jan-1992",,,,,15345,25,8.1," 2 x Crane (Midships) SWL 40 tons",,,"VLS IFO",40,"1 x Diesel - MAN B. & W. 6L60MC Mk3 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 10,416mkW total at 117rpm",14160,,,,17,2,,"Fully Cellular Container","South East Asia (86.7 %)",19,145.65,,,,"Thailand","In Service"
14031001,8813659,"Nanta Bhum",567074000,,"Thailand","RCL","RCL","RCL","01-Aug-1990","22-Sep-1989",,,,,14800,25,8.1," 2 x Crane SWL 40 tons",,,"VLS IFO",38,"1 x Diesel - MAN B. & W. 6L60MC Mk1 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 10,415mkW total at 111rpm",14161,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",17,2,,"Fully Cellular Container","South East Asia (80.5 %)",19,145.65,,,,"Thailand","In Service"
14001091,8813647,"Mathu Bhum",563822000,"Maha Bhum","Singapore","RCL","RCL","RCL","01-Mar-1990","01-Apr-1989",,,,,14960,25.03,8.1," 2 x Crane SWL 40 tons",,,"VLS IFO",38,"1 x Diesel - MAN B. & W. 6L60MC Mk1 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 10,414mkW total at 111rpm",14159,,,,17,6,,"Fully Cellular Container","South East Asia (100.0 %)",19,145.64,,,,"Thailand","In Service"
12877535,9106479,"Med Corlu",271044633,"MSC Leila","Turkey","Medlog Shipping","Medlog Shipping","MSC","01-Dec-1995","05-Jul-1995","28-Mar-1994",5782,,,13700,24,8.25," 2 x Crane SWL 40 tons",,,"VLS IFO",38,"1 x Diesel - MAN Energy Solutions 7L58/64 - 4-stroke 7-cyl. 580mm x640mm bore/stroke 9,726mkW total at 428rpm",13223,,,,18.5,4,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,151,,,,"Italy","In Service"
12877669,9106481,"Serval",636017246,"Nedlloyd de Liefde","Liberia","Maersk","Element Shipmgmt","Element Shipmgmt","01-Jan-1996","18-Aug-1995","28-Mar-1994",5825,450,"11-Jan-2019",13700,24,8.25," 2 x Crane SWL 40 tons",,,"IFO 380",38,"1 x Diesel - MAN Energy Solutions 7L58/64 - 4-stroke 7-cyl. 580mm x640mm bore/stroke 9,729mkW total at 428rpm",13228,,,,18.5,4,,"Fully Cellular Container",,,151.47,,,,"Greece","Dead/Demolished"
12877827,9106493,"Med Denizli",271044398,"MSC Clementina","Turkey","MSC","Medlog Shipping","MSC","01-Jul-1996","26-Mar-1996","28-Mar-1994",5782,,,13700,24,8.25," 2 x Crane SWL 40 tons",,,"VLS IFO",38,"1 x Diesel - MAN Energy Solutions 7L58/64 - 4-stroke 7-cyl. 580mm x640mm bore/stroke 9,729mkW total at 428rpm",13228,,,"1 x BWTS - Ballast Water Treatment System - Optimarin Optimarin - 2021 installation year",18.5,4,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,151.47,,,,"Italy","In Service"
12925287,9134701,"Parpali",271047044,"Viya","Turkey","Akkon Lines","Akar Deniz Tasimac","Akar Deniz Tasimac","01-Dec-1997","13-Sep-1997","30-Dec-1994",5822,,,13700,24,8.25," 2 x Crane SWL 40 tons",,,"VLS IFO",38,"1 x Diesel - MAN Energy Solutions 7L58/64 - 4-stroke 7-cyl. 580mm x640mm bore/stroke 9,729mkW total at 428rpm",13228,,,,19,4,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,151.47,,,,"Turkey","Idle"
14215179,9041162,"Albedo",533049200,"Cape Ann","Malaysia",,"Majestic Enrich","Majestic Enrich","01-Mar-1993","23-Jan-1992",,5130,,,15562,22.8,8.97,,,,"IFO 380",35,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 4,854mkW total at 428rpm",6600,,,,17.3,4,20462,"Fully Cellular Container",,17,157.69,,,,"Malaysia","Total Loss"
12893285,9111486,"Zagora",636019022,"CMA CGM Belem","Liberia",,"Costamare Shipping","Costamare Shipping","01-Jul-1995","09-Jun-1994","05-Aug-1994",5661,,"21-Aug-2020",14100,22.3,8.12," 3 x Crane SWL 40 tons",,,"VLS IFO",31,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,929mkW total at 148rpm",9421,,,,17.7,4,,"Fully Cellular Container",,18,162.8,,,,"Greece","Dead/Demolished"
13006327,9152909,"X-Press Yamuna",563070000,"Laurita Rickmers","Singapore","X-Press Feeders","Sea Consortium","Sea Consortium","01-May-1998","10-Jan-1998","30-Apr-1996",5743,,,14086,22.3,8.1," 3 x Crane SWL 40 tons",,,"VLS IFO",27,"1 x Diesel - MAN B. & W. 6L50MC Mk5 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,930mkW total at 140rpm",9422,,,,16.5,,19450,"Fully Cellular Container","Indian Subcontinent (59.4 %)",21,162.89,,,,"Singapore","In Service"
13006451,9152911,"X-Press Brahmaputra",563191000,"Lilly Rickmers","Singapore","X-Press Feeders","Sea Consortium","Sea Consortium","01-Jun-1998","17-Mar-1998","30-Apr-1996",5771,,,14040,22.3,8.11," 3 x Crane SWL 40 tons",,,"VLS IFO",30.5,"1 x Diesel - MAN B. & W. 6L50MC Mk5 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 7,986mkW total at 148rpm",10860,,,,16.5,,,"Fully Cellular Container","Indian Subcontinent (85.3 %)",25,162.8,,,,"Singapore","In Service"
12893027,9111462,"Lily Queen",636016897,"Caecilia Schulte","Liberia","Wan Hai Lines","Lily Ship","Lily Ship","01-Jun-1995","25-Feb-1995","05-Aug-1994",5651,380,"20-Sep-2019",14080,22.3,8.12," 3 x Crane - Hagglund 4528-2 SWL 40 tons at 26.40m.",36,"$m","IFO 380",30.5,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,929mkW total at 140rpm",9421,,,,17.7,8,19215,"Fully Cellular Container",,24,162.8,,,,"Maldives","Dead/Demolished"
12931383,9126871,"Noble Breeze",375807000,"Mabel Rickmers","St. Vincent & G.",,"FTN Shipping","FTN Shipping","01-Nov-1997","05-Jul-1997","07-Apr-1995",5765,473,"26-Apr-2019",14191,22.6,8.1," 3 x Crane - Hagglund 4528-2 SWL 40 tons at 26.40m.",21,"$m","VLS IFO",30,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,929mkW total at 140rpm",9421,,,,19,4,19215,"Fully Cellular Container",,25,162.8,,,,"U.A.E.","Dead/Demolished"
12931259,9126869,"MTT Tawau",533130926,"Mai Rickmers","Malaysia","MTT Shipping","MTT Shipping","MTT Shipping","01-Aug-1997","01-May-1997","07-Apr-1995",5730,,,14077,22.3,8.25," 3 x Crane SWL 40 tons",21,"$m","VLS IFO",33,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,929mkW total at 148rpm",9421,,,"1 x BWTS - Ballast Water Treatment System - 2022 installation year",18,4,19450,"Fully Cellular Container","South East Asia (100.0 %)",25,162.92,,,,"Malaysia","In Service"
14214419,9071272,"Petalidi",249902000,"Austria","Malta","CMA CGM","Costamare Shipping","Costamare Shipping","01-Jan-1994","28-Jul-1993",,5732,,"09-Nov-2018",14111,22.3,8.1," 3 x Crane SWL 40 tons",,,"IFO 180",30.5,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,930mkW total at 140rpm",9422,,,,17,4,16544,"Fully Cellular Container",,,162.87,,,,"Greece","Dead/Demolished"
14208997,9063988,"Border",304010376,"Peter Rickmers","Antigua & B.","OACL","Spirit of Africa","Spirit of Africa","01-Sep-1993","31-Jan-1992",,5723,,,14120,22.3,8.11," 3 x Crane SWL 40 tons",,,"VLS IFO",31,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,929mkW total at 148rpm",9421,,,"1 x BWTS - Ballast Water Treatment System (Pending) - DESMI CompactClean 340 at 340cu.m/hr - 2022 installation year",17,4,,"Fully Cellular Container","East Coast Africa (84.8 %)",19,162.8,,,,"Germany","In Service"
14203105,9070852,"Kina",620389000,"MTT Kinabalu","Palau","MTT Shipping","MTT Shipping","MTT Shipping","01-Jan-1993",,,,,"01-Apr-2018",14191,22.3,8.1," 3 x Crane SWL 40 tons",,,"IFO 180",31,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 7,281mkW total at 148rpm",9900,,,,18,4,,"Fully Cellular Container",,,162.8,,,,"Malaysia","Dead/Demolished"
13786863,8401523,"Professor B",620040000,"Osman Prince","Comoro Islands",,"Cedar Marine","Cedar Marine","01-Nov-1984",,,,,,14120,22.9,8.33," 2 x Crane SWL 40 tons",,,"VLS IFO",30,"1 x Diesel - MaK 8M601AK - 4-stroke 8-cyl. 580mm x600mm bore/stroke 6,929mkW total at 428rpm",9421,,,,17,3,18300,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,151.58,,,,"Lebanon","In Service"
12893151,9111474,"Lily Star",636017593,"Acapulco","Liberia",,"Continental Shipping","Continental Shipping","01-May-1996",,"05-Aug-1994",5652,,"25-Mar-2020",14148,22.3,8.1," 3 x Crane SWL 40 tons",,,"IFO 380",30.5,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,929mkW total at 148rpm",9421,,,,17.7,4,19215,"Fully Cellular Container",,,162.8,,,,"Singapore","Dead/Demolished"
14178573,8510362,"OEL Bengal",351092000,"OEL Freedom","Panama","Straits Orient Lines","Straits Orient Lines","Transworld Group","01-Nov-1985","24-Jul-1985",,4895,478,"23-Mar-2018",14910,24.01,8.3," 1 x Crane SWL 30 tons",,,"IFO 380",24,"1 x Diesel - MAN B. & W. 6L50MC Mk1 - 2-stroke 6-cyl. 500mm x1620mm bore/stroke 6,355mkW total at 148rpm",8640,,,,15.5,4,,"Fully Cellular Container",,19,156.62,,,,"U.A.E.","Dead/Demolished"
14209657,9020340,"Martine A",271041000,"Hvassafell","Turkey","Arkas Line","Arkas Shipping","Arkas Shipping","01-Oct-1993","26-Nov-1992",,5227,,,12184,23,8.55," 1 x Crane (Port) SWL 40 tons, 1 x Crane (Port) SWL 30 tons",,,"VLS IFO",40,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 10,000mkW total at 425rpm",13595,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval - 2022 installation year",18,6,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,149,,,,"Turkey","In Service"
12797611,9020338,"MSF Lady Haloum",353692000,"Inga A","Panama","Bahari Shipping Ltd","Kappa International","Kappa International","01-Apr-1993","17-Aug-1992",,,,"30-Nov-2020",12200,23,7.7," 1 x Crane (Port) SWL 40 tons, 1 x Crane (Port) SWL 30 tons",,,"VLS IFO",40,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 10,000mkW total at 425rpm",13595,,,,18,7,,"Fully Cellular Container",,,149,,,,"Greece","Dead/Demolished"
12797879,9020352,"Inga A",271042494,"Natalia A","Turkey","Arkas Line","Arkas Shipping","Arkas Shipping","01-Dec-1993","25-Mar-1993",,5203,,,12184,23,8.55," 1 x Crane (Port) SWL 40 tons, 1 x Crane (Port) SWL 30 tons",,,"VLS IFO",38,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 10,000mkW total at 425rpm",13595,,,"1 x BWTS - Ballast Water Treatment System - Alfa Laval - 2021 installation year",18.1,6,,"Fully Cellular Container","Mediterranean / Black Sea (99.7 %)",19,149,,,,"Turkey","In Service"
14187759,8203593,"Tian Sheng",413005000,"Shalamar","China P.R.","Quanzhou Tongda","Quanzhou Tongda","Quanzhou Tongda","01-Dec-1983","01-Mar-1983",,,,,14436,22.94,8.34,,,,"VLS IFO",26,"1 x Diesel - MaK 8M601AK - 4-stroke 8-cyl. 580mm x600mm bore/stroke 7,999mkW total at 428rpm",10876,,,,13,3,17165,"Fully Cellular Container","East Asia (100.0 %)",19,151.11,,,,"China P.R.","In Service"
12933961,9130327,"BFP Galaxy",636018498,"Manarias","Liberia","Bahari Shipping Ltd","Contships Management","Contships Management","01-Sep-1997","01-Jul-1996","01-May-1996",5048,350,"06-Aug-2020",14035,23,8.4,,,,"VLS IFO",34,"1 x Diesel - MAN B. & W. 6S50MC Mk4 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 8,562mkW total at 127rpm",11640,,,,17,7,,"Fully Cellular Container",,11,149.2,,,,"Greece","Dead/Demolished"
12934047,9130339,"BFP Melody",636018515,"Magnos","Liberia",,"Contships Management","Contships Management","01-Mar-1998","13-Dec-1996","01-May-1996",5048,323,"08-Jun-2020",14035,23,8.4,,,,"VLS IFO",34,"1 x Diesel - MAN B. & W. 6S50MC Mk4 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 8,562mkW total at 127rpm",11640,,,,17,7,,"Fully Cellular Container",,11,149.2,,,,"Greece","Dead/Demolished"
14171237,9004217,"Purki",248495000,"Cape Henry","Malta","Akkon Lines","Akar Deniz Tasimac","Akar Deniz Tasimac","01-May-1992","27-Sep-1991",,4950,412,"14-Feb-2020",12854,23.53,8.65," 2 x Crane SWL 40 tons",,,"VLS IFO",35,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 8,800mkW total at 431rpm",11965,,,,17,2,,"Fully Cellular Container",,20,146.73,,,,"Turkey","Dead/Demolished"
14216255,9004231,"MSC Esha",356505000,"Maersk Istanbul","Panama","MSC","MSC","MSC","01-Apr-1993","25-Jan-1992",,4950,,,12854,23.52,8.65," 2 x Crane SWL 40 tons",,,"VLS IFO",35,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 8,672mkW total at 431rpm",11790,,,,18.5,4,,"Fully Cellular Container","West Coast Africa (100.0 %)",19,146.74,,,,"Italy","Idle"
12976605,9139646,"Kreta S",304199000,"Kreta","Antigua & B.","CMA CGM","Lubeca Marine","Lubeca Marine","01-Jun-1998","30-May-1997","19-Dec-1995",5420,,,12238,22.7,7.7," 2 x Crane SWL 40 tons",,,"VLS IFO",45,"1 x Diesel - MAN B. & W. 6L60MC Mk4 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 11,472mkW total at 123rpm",15600,,,,19,5,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",15,149,,,,"Germany","In Service"
13923873,8809189,"Melanesian Pride",477011000,"Kiribati Chief","Hong Kong","Swire Shipping","Swire Shipping","John Swire & Sons","01-Mar-1990",,,5519,375,"21-Feb-2020",13668,22.2,8.35," 3 x Crane - MacGregor (Stbd.) SWL 45 tons at 30m.",,,"IFO 380",24,"1 x Diesel - MAN B. & W. 7L42MC Mk3 - 2-stroke 7-cyl. 420mm x1360mm bore/stroke 5,971mkW total at 168rpm",8120,,,,15.5,4,,"Fully Cellular Container",,17,158.06,,,,"United Kingdom","Dead/Demolished"
13850681,8809191,"Melanesian Chief",477059000,"Coral Chief","Hong Kong","Swire Shipping","Swire Shipping","John Swire & Sons","01-Jun-1990",,,5889,325,"21-Aug-2020",13387,22,7.98," 3 x Crane - MacGregor (Stbd.) SWL 45 tons at 30m.",,,"VLS IFO",24,"1 x Diesel - MAN B. & W. 7L42MC Mk3 - 2-stroke 7-cyl. 420mm x1360mm bore/stroke 5,971mkW total at 168rpm",8120,,,,15.5,4,5312,"Fully Cellular Container",,17,158.06,,,,"United Kingdom","Dead/Demolished"
13996527,8810449,"Island Chief",477060000,"Pacific Horizon","Hong Kong","Swire Shipping","Swire Shipping","John Swire & Sons","01-Oct-1990",,,5889,448,"05-Oct-2018",13387,22,8.35," 3 x Crane - MacGregor (Stbd.) SWL 45 tons at 30m.",,,"IFO 380",24,"1 x Diesel - MAN B. & W. 7L42MC Mk3 - 2-stroke 7-cyl. 420mm x1360mm bore/stroke 5,971mkW total at 168rpm",8120,,,,15.5,4,5312,"Fully Cellular Container",,17,158.06,,,,"United Kingdom","Dead/Demolished"
13996651,8907412,"Kokopo Chief",477062000,"Chengtu","Hong Kong","Swire Shipping","Swire Shipping","John Swire & Sons","01-May-1991",,,5889,,,13387,22,8.35," 3 x Crane - MacGregor (Stbd.) SWL 45 tons at 30m.",,,"VLS IFO",28,"1 x Diesel - MAN B. & W. 7L42MC Mk3 - 2-stroke 7-cyl. 420mm x1360mm bore/stroke 5,971mkW total at 168rpm",8120,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",15.5,4,5312,"Fully Cellular Container","Australasia (48.9 %)",17,158.06,,,,"United Kingdom","In Service"
14068065,8901705,"Forum Samoa 4",477061000,"Micronesian Chief","Hong Kong","Swire Shipping","Swire Shipping","John Swire & Sons","01-Feb-1991",,,5719,270,"19-Jun-2020",13557,22,8.35," 3 x Crane - MacGregor (Stbd.) SWL 45 tons at 30m.",,,"VLS IFO",24,"1 x Diesel - MAN B. & W. 7L42MC Mk3 - 2-stroke 7-cyl. 420mm x1360mm bore/stroke 5,971mkW total at 168rpm",8120,,,,15.5,4,,"Fully Cellular Container",,17,158.06,,,,"United Kingdom","Dead/Demolished"
12951749,9131814,"Meratus Batam",525025078,"M-Osnabruck","Indonesia","Pelayaran Meratus","Pelayaran Meratus","Pelayaran Meratus","01-Dec-1996","07-Jun-1994","28-Jul-1995",4600,,,12950,23.9,9.16," 2 x Crane SWL 45 tons",,,"VLS IFO",,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 9,999mkW total at 428rpm",13595,,,,19,4,,"Fully Cellular Container","South East Asia (99.5 %)",14,139.05,,,,"Indonesia","In Service"
12976571,9139634,"Watermark St. George",354652000,"AHS St Georg","Panama","Caribbean Feeder","Unimar Shipping Mgmt","Unimar Shipping Mgmt","01-Jan-1998","04-Dec-1996","19-Dec-1995",5380,,,12238,22.7,7.7," 2 x Crane SWL 40 tons",,,"VLS IFO",45,"1 x Diesel - MAN B. & W. 6L60MC Mk1 - 2-stroke 6-cyl. 600mm x1944mm bore/stroke 11,474mkW total at 111rpm",15600,,,,19,5,,"Fully Cellular Container","East Coast South America (58.1 %)",14,149,,,,"Egypt","In Service"
13925293,8809232,"Hon Chun",477218400,,"Hong Kong","Wan Hai Lines","Wan Hai Lines","Wan Hai Lines","01-Jan-1989","08-Jul-1988",,,,,14504,23.53,8.7," 1 x Gantry SWL 35 tons",,,"VLS IFO",24.2,"1 x Diesel - MAN B. & W. 7L50MC Mk1 - 2-stroke 7-cyl. 500mm x1620mm bore/stroke 5,663mkW total at 148rpm",7700,,,,16.7,,,"Fully Cellular Container","East Asia (100.0 %)",19,151.6,,,,"Taiwan","Damaged/Not in Service"
12996229,9144718,"Jona Sophie",255805600,"Renate P","Madeira","Nisa Maritima","Stefan Patjens","Stefan Patjens","01-Feb-1997","11-Jan-1996","20-Mar-1996",,,,13455,23.9,9.2," 2 x Crane SWL 45 tons",,,"VLS IFO",44,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 9,999mkW total at 428rpm",13595,,,"1 x BWTS - Ballast Water Treatment System - 2022 installation year",19,4,,"Fully Cellular Container","Mediterranean / Black Sea (60.6 %)",15,139.05,,,,"Germany","Repairs"
12996353,9144720,"Barbara P",255805601,"Husky Racer","Madeira","Nisa Maritima","Stefan Patjens","Stefan Patjens","01-Mar-1997","11-Jan-1996","20-Mar-1996",,,,13273,23.9,9.2," 2 x Crane SWL 45 tons",,,"VLS IFO",44,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 9,999mkW total at 428rpm",13595,,,,19,4,,"Fully Cellular Container","Mediterranean / Black Sea (51.8 %)",15,139.97,,,,"Germany","In Service"
13059615,9162667,"Leonie P",304634000,"Herm Kiepe","Antigua & B.","GS Lines","Stefan Patjens","Stefan Patjens","01-Sep-1997","07-Jun-1994","01-Dec-1996",,,,13059,23.9,9.16," 2 x Crane SWL 45 tons",,,"VLS IFO",42.5,"1 x Diesel - MaK 8M601C - 4-stroke 8-cyl. 580mm x600mm bore/stroke 9,999mkW total at 428rpm",13595,,,,18.5,4,,"Fully Cellular Container","West Coast Africa (74.1 %)",15,139.05,,,,"Germany","In Service"
14080425,8813609,"Venus C",636013286,"YT Venus","Liberia","SITC","Shanghai Newseas","Shanghai Newseas","01-Jun-1989","13-Feb-1989",,,,,14400,22.6,8.24,,,,"VLS IFO",26,"1 x Diesel - Mitsubishi 6UEC52LA - 2-stroke 6-cyl. 520mm x1600mm bore/stroke 7,031mkW total at 133rpm",9559,,,,18,4,,"Fully Cellular Container","East Asia (55.6 %)",21,150.43,,,,"China P.R.","In Service"
14085509,8813611,"Blue Ocean",477503000,"Sinar Lombok","Hong Kong","Far Shipping Lines","Shanghai Haihua Shpg","SIPG","01-Jul-1989","13-Feb-1989",,,,,14900,22.6,8.24,,,,"VLS IFO",24,"1 x Diesel - Mitsubishi 6UEC52LA - 2-stroke 6-cyl. 520mm x1600mm bore/stroke 7,060mkW total at 133rpm",9599,,,,17.5,,,"Fully Cellular Container","East Asia (100.0 %)",21,150.43,,,,"China P.R.","In Service"
13766823,8115605,"Marina Star 1",525025037,"QC Honour","Indonesia","Pelayaran Meratus","Pelayaran Meratus","Pelayaran Meratus","01-Feb-1983","30-Jan-1982",,5473,345,"22-Nov-2019",13089,22.3,8.07," 2 x Crane SWL 35 tons",,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 5L55GFCA - 2-stroke 5-cyl. 550mm x1380mm bore/stroke 5,421mkW total at 155rpm",7370,,,,15,7,16691,"Fully Cellular Container",,19,147.5,,,,"Indonesia","Dead/Demolished"
13790099,8115629,"Marina Star 2",525025038,"QC Dignity","Indonesia","Pelayaran Meratus","Pelayaran Meratus","Pelayaran Meratus","01-Jun-1983","28-Jun-1982",,5540,,"04-Jun-2018",13126,22.2,8.01," 2 x Crane SWL 36 tons",,,"IFO 180",22,"1 x Diesel - MAN B. & W. 5L55GFCA - 2-stroke 5-cyl. 550mm x1380mm bore/stroke 5,421mkW total at 155rpm",7370,,,,15,7,16691,"Fully Cellular Container",,19,147.5,,,,"Indonesia","Dead/Demolished"
14046863,8115590,"Tanto Star",525016131,"New Sea Star","Indonesia","Tanto Intim Line","Tanto Intim Line","Tanto Intim Line","01-Dec-1982",,,5473,390,"17-May-2019",13193,22.2,8.08," 2 x Crane SWL 36 tons",,,"IFO 180",23.5,"1 x Diesel - MAN B. & W. 5L55GFCA - 2-stroke 5-cyl. 550mm x1380mm bore/stroke 5,421mkW total at 155rpm",7370,,,,15,3,16567,"Fully Cellular Container",,20,147.5,,,,"Indonesia","Dead/Demolished"
13004615,9147215,"Med Cerkezkoy",271044659,"MSC Isabelle","Turkey","Medlog Shipping","Medlog Shipping","MSC","01-Dec-1998","28-Jan-1998","22-Apr-1996",4842,,,12919,22.7,8.4," 2 x Crane SWL 40 tons",,,"VLS IFO",42,"1 x Diesel - MAN Energy Solutions 7L58/64 - 4-stroke 7-cyl. 580mm x640mm bore/stroke 9,800mkW total at 428rpm",13315,,,,20,5,,"Fully Cellular Container","Mediterranean / Black Sea (100.0 %)",19,146.47,,,,"Italy","In Service"
14113637,8403595,"UK-Sea IV",511500000,"Alessia","Palau",,"Sea Rose Shpg","Sea Rose Shpg","01-Dec-1984",,,5164,,"14-Jun-2018",12710,21.7,8.62," 2 x Crane SWL 80 tons",,,"IFO 180",30,"2 x Diesel - Deutz SBV8M640 - 4-stroke 8-cyl. 370mm x400mm bore/stroke 7,000mkW total at 650rpm",9517,,,,16.5,3,17299,"Fully Cellular Container",,,148.55,,,,"Liberia","Dead/Demolished"
14124525,8306735,"Wan Li",412206480,"Shang Cheng","China P.R.","PDA Logistics","PDA Logistics","China Merchants","01-Dec-1984",,,,,,13003,22.2,8.02,,,,"VLS IFO",22,"1 x Diesel - MAN B. & W. 5L55GB - 2-stroke 5-cyl. 550mm x1380mm bore/stroke 5,502mkW total at 150rpm",7480,,,,13.5,,,"Fully Cellular Container","East Asia (100.0 %)",15,147.5,,,,"China P.R.","In Service"
