"Listing"

"WFR Listing"
"Created 15 February 2022 21:18"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
15235417,9274575,"Cardinal",538002349,"Sea Wisdom","Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jul-2004","06-Feb-2004","08-Apr-2002",,,,55362,32.26,12.49," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"IFO 380",29,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 110rpm",12890,"Fitted",,"1 x Exhaust Scrubber - SOx - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1200 at 1200cu.m/hr - 2019 installation year",14.5,5,69872,"Bulk Carrier","West Coast Africa (22.4 %)",23,189.99,13.5,13,,"United States","Oshima Shipbuilding"
16056592,9415739,"EM Ruby",374908000,"Jin Mao","Panama",,"China Minsheng Trust","China Minsheng Trust","01-Nov-2009","27-May-2009","27-Mar-2006",,,,54768,32.26,12.46," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,208mkW total at 110rpm",11160,,,"1 x BWTS - Ballast Water Treatment System - 2019 installation year",14.5,5,69339,"Bulk Carrier","South East Asia (45.1 %)",20,189.99,14.5,14,,"China P.R.","Oshima Shipbuilding"
16044623,9402005,"EM Sapphire",353356000,"Jin Shun","Panama",,"China Minsheng Trust","China Minsheng Trust","01-Mar-2009","19-Nov-2008","27-Mar-2006",,,,54768,32.26,12.46," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,208mkW total at 110rpm",11160,,,,14.5,5,76913,"Bulk Carrier","East Asia (47.4 %)",25,189.99,14,13.5,,"China P.R.","Oshima Shipbuilding"
15326061,9284506,"Chris GR",256829000,"Sunny Globe","Malta","Oldendorff Carriers","Windforce Maritime","Windforce Maritime","01-Apr-2005","26-Jun-2002","08-Oct-2002",,,,55715,32.26,12.50," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"IFO 380",28.8,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 110rpm",11160,"Fitted",,"1 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2019 installation year, 1 x Exhaust Scrubber - SOx - 2020 installation year",14.2,5,69872,"Bulk Carrier","East Asia (29.1 %)",20,189.99,,,,"Greece","Oshima Shipbuilding"
15699521,9284489,"Smurfette",636021301,"Fareast Hope","Liberia",,"Unknown Chinese","Unknown Chinese","01-Mar-2004","29-May-2002","01-Jul-2003",,,,55628,32.26,12.49," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",32.5,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,,14,5,69872,"Bulk Carrier","East Asia (48.8 %)",20,189.99,,,,"China P.R.","Oshima Shipbuilding"
12148833,7512600,"Chang Ying",355977000,"Victor","Panama",,"Da Tong Shipping S.A","Qingdao Da Tong","01-Nov-1976",,,11983,,,61375,32.2,12.4,,,,"IFO 380",,"1 x Diesel - Sulzer 8RND76 - 2-stroke 8-cyl. 760mm x1550mm bore/stroke 10,297mkW total at 122rpm",14000,,,,14.75,7,76998,"Bulk Carrier",,,225,,,,"China P.R.","Hitachi Zosen"
15871853,9336828,"Victoria",636019703,"Beleast","Liberia","Marti Shipping Mngt","Marti Shipping Mngt","Marti Shipping Mngt","01-Jul-2006","10-Dec-2004","22-Oct-2004",10632,,,50223,30.5,12.82," 4 x Crane (Centreline) SWL 35 tons",,,"VLS IFO",32.9,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 800cu.m/hr - 2022 installation year",14.5,5,60162,"Open Hatch Carrier","East Asia (28.3 %)",17,189.93,,13.75,,"Turkey","PT PAL Indonesia"
15871987,9336830,"Valentina 1",636019860,"Pacific Light","Liberia","Marti Shipping Mngt","Marti Shipping Mngt","Marti Shipping Mngt","01-May-2007","10-Dec-2004","22-Oct-2004",10656,,,50223,30.5,12.82," 4 x Crane (Centreline) SWL 35 tons",,,"VLS IFO",32.9,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 800cu.m/hr - 2022 installation year",14.5,5,60162,"Open Hatch Carrier","East Asia (29.9 %)",17,189.9,,13.5,,"Turkey","PT PAL Indonesia"
16072318,9401910,"Yannis",229732000,"Sanko Mermaid","Malta","Eastern Med","Eastern Med","Eastern Med","01-Oct-2009","11-Apr-2006","01-Jun-2006",,,,50779,32.26,12.2," 4 x Crane - I.H.I. Marine (Centreline) SWL 40 tons at 26m., 1 x Crane, Provision - Kyoritsu Kikai SWL 4 tons at 8.95m., 2 x Crane, Hose - Kyoritsu Kikai SWL 0.50 tons at 2.50m.",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC-C7.2 - 2-stroke 5-cyl. 600mm x2400mm bore/stroke 10,187mkW total at 95rpm",13850,,,"1 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2019 installation year, 1 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2019 installation year",13.8,8,57886,"Open Hatch Carrier","East Coast North America (38.8 %)",20,189.99,14.5,14,,"Greece","Oshima Shipbuilding"
16014347,9355525,"Star Majesty",257365000,"Samos Majesty","Norwegian Int'l","Grieg Star","Grieg Star","Grieg Star","01-Feb-2009","23-Dec-2004","01-Mar-2005",,,,50790,32.26,12.26," 4 x Crane (Centreline) SWL 40 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S60MC-C8.2 - 2-stroke 5-cyl. 600mm x2400mm bore/stroke 10,187mkW total at 95rpm",13850,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 1000cu.m/hr - 2024 installation year",14,8,57886,"Open Hatch Carrier","East Coast South America (61.9 %)",20,189.99,,,,"Norway","Oshima Shipbuilding"
12735013,9222601,"ZX Glory",511100294,"Ever Loading","Palau",,"ZX Shipping","ZX Shipping","01-May-2001","03-Jan-2001","01-Dec-1999",,,,52261,32.26,12.32," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",27,"1 x Diesel - MAN B. & W. 6S50MC-C Mk5 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,466mkW total at 127rpm",12870,,,,14,5,66731,"Bulk Carrier","East Asia (29.9 %)",22,190,,,,"China P.R.","Daedong S.B."
12735147,9222613,"Jia Hang Shun",414425000,"Jag Ratan","China P.R.","Taizhou Jiahang","Taizhou Jiahang","Taizhou Jiahang","01-Jul-2001","26-Feb-2001","01-Dec-1999",8935,,,52183,32.26,12.31," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",28,"1 x Diesel - MAN B. & W. 6S50MC-C Mk5 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,466mkW total at 127rpm",12870,,,,13.5,5,66731,"Bulk Carrier","East Asia (100.0 %)",24,190,,,,"China P.R.","Daedong S.B."
12735271,9222625,"Ocean Bridge",353358000,"Camellia","Panama","Union Shpg HK","Union Shpg HK","Union Shpg HK","01-Aug-2001","26-Feb-2001","01-Dec-1999",,,,52224,32.26,12," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC-C Mk5 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,466mkW total at 127rpm",12870,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",14,5,66731,"Bulk Carrier","Middle East (32.6 %)",21,190,,,,"Hong Kong","Daedong S.B."
12751189,9231987,"Shun Ding 69",414411000,"Kaity L","China P.R.","Taizhou Shunding","Taizhou Shunding","Taizhou Shunding","01-Mar-2003","06-Nov-2001","01-Jun-2000",,,,50457,32.26,12," 4 x Crane (Centreline) SWL 36 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,,16.4,5,64800,"Bulk Carrier","East Asia (100.0 %)",21,189.99,,,,"China P.R.","Jiangnan Shipyard"
12751213,9231999,"HY Glory",371625000,"Ero L","Panama","Weihai Hongtong","Weihai Hongtong","Weihai Hongtong","01-Jul-2003","30-Mar-2002","01-Jun-2000",,,,50457,32.26,12," 4 x Crane (Centreline) SWL 35 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,,16.4,5,65536,"Bulk Carrier","East Asia (59.8 %)",20,189.99,,,,"China P.R.","Jiangnan Shipyard"
12751505,9261774,"Chang An 258",414426000,"Christina L","China P.R.","Wenling Chang An","Wenling Chang An","Wenling Chang An","01-Oct-2003","29-Jul-2002","30-Apr-2001",,,,50457,32.26,12," 4 x Crane (Centreline) SWL 35 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,,16.4,5,65536,"Bulk Carrier","East Asia (100.0 %)",21,189.99,,,,"China P.R.","Jiangnan Shipyard"
12751639,9261786,"Tai Harvest",477455400,"Silver Eagle","Hong Kong","Taiwan Navigation","Taiwan Navigation","Taiwan Navigation","01-Dec-2003","10-Nov-2002","30-Apr-2001",,,,50338,32.26,12," 4 x Crane (Centreline) SWL 35 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,,16.4,5,64800,"Bulk Carrier","East Asia (42.7 %)",20,189.99,,,,"Taiwan","Jiangnan Shipyard"
15762005,9317169,"Zuhayr",405000199,"Tensei Maru","Bangladesh","Brave Royal Shipping","Brave Royal Shipping","Kabir Steel","01-Sep-2007","08-Dec-2004","01-Dec-2003",,,,52454,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,687mkW total at 127rpm",10452,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14.5,5,67756,"Bulk Carrier","South East Asia (39.5 %)",21,189.99,,,,"Bangladesh","Tsuneishi Zosen"
12727171,9222481,"Shangrila",370636000,"Almasi","Panama","Moral Bright Int.","Moral Bright Int.","Moral Bright Int.","01-Sep-2001","07-Apr-2001","12-Nov-1999",,,,52342,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 8,580mkW total at 127rpm",11666,,,,14.5,5,67756,"Bulk Carrier","South East Asia (54.2 %)",21,189.99,,,,"Hong Kong","Tsuneishi Zosen"
14951053,9254472,"Ince Inebolu",271000874,"Medi Manila","Turkey",,"Ince Denizcilik","Ince Denizcilik","01-Nov-2002","03-Jun-2002","13-Jul-2001",,,,52376,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach (grab fitted), 1 x Crane, Provision SWL 2 tons",,,"VLS IFO",28.5,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,796mkW total at 127rpm",10600,,,"1 x BWTS - Ballast Water Treatment System - 2018 installation year",14.5,5,67756,"Bulk Carrier","Middle East (36.3 %)",20,189.99,,,,"Turkey","Tsuneishi Cebu"
14951211,9254501,"Manalagi Samba",525100268,"Western Singapore","Indonesia",,"Salam Pacific","Salam Pacific","01-Apr-2003","22-Jun-2002","13-Jul-2001",,,,52433,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach (grab fitted), 1 x Crane, Provision SWL 2 tons",,,"VLS IFO",28.5,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,796mkW total at 127rpm",10600,,,,14.5,5,67756,"Bulk Carrier","South East Asia (100.0 %)",20,189.99,14.5,14,,"Indonesia","Tsuneishi Cebu"
14628607,9250139,"Manalagi Tisya",525100459,"KMTC Challenge","Indonesia","Pelayaran Manalagi","Pelayaran Manalagi","Pelayaran Manalagi","01-Jan-2003","06-May-2002","24-Nov-2000",,,,52202,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",20,"$m","VLS IFO",30,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,,14,5,67582,"Bulk Carrier","South East Asia (100.0 %)",18,191.5,,,,"Indonesia","Hyundai Mipo"
14628731,9250141,"New Orion",613003554,"Liberty Prrudencia","Cameroon",,"Vercania Holdings","Vercania Holdings","01-Mar-2003","06-May-2002","24-Nov-2000",8835,,,52191,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",20,"$m","VLS IFO",30,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,177mkW total at 110rpm",11110,,,,14,5,67583,"Bulk Carrier","East Asia (97.8 %)",20,191.5,13.5,13,,"Cyprus","Hyundai Mipo"
15571171,9309655,"Jalma Topic",636012871,,"Liberia","Marfin Mgmt S.A.M.","Marfin Mgmt S.A.M.","Marfin Mgmt S.A.M.","01-Apr-2006",,"01-Jun-2003",,,,51966,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach, 1 x Crane, Provision SWL 2 tons",,,"VLS IFO",28.5,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 8,580mkW total at 127rpm",11665,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1500cu.m/hr - 2021 installation year",14.5,5,67756,"Bulk Carrier","East Coast North America (71.0 %)",21,190,,,,"Italy","Tsuneishi Cebu"
14914995,9251315,"Giovanni Topic",636010697,,"Liberia","Marfin Mgmt S.A.M.","Marfin Mgmt S.A.M.","Marfin Mgmt S.A.M.","01-Jun-2002",,"23-Apr-2001",,,,52300,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 10,591mkW total at 127rpm",14400,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 800cu.m/hr - 2020 installation year",14.5,5,67422,"Bulk Carrier","West Coast Africa (29.9 %)",21,190,,,,"Italy","Tsuneishi Zosen"
14915071,9251327,"Lissa Topic",636011285,,"Liberia","Marfin Mgmt S.A.M.","Marfin Mgmt S.A.M.","Marfin Mgmt S.A.M.","01-Jun-2003","20-Jan-2003","23-Apr-2001",,,,52089,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 10,591mkW total at 127rpm",14400,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 800cu.m/hr - 2023 installation year",14.5,5,67422,"Bulk Carrier","United Kingdom/Continent (30.1 %)",21,190,,,,"Italy","Tsuneishi Zosen"
16014318,9355513,"Star Minerva",538005878,"Sanko Mineral","Marshall Is.",,"Grieg Star","Grieg Star","01-Jun-2008","16-Dec-2004","01-Mar-2005",10271,,,50757,32.26,12.26," 4 x Crane (Centreline) SWL 40 tons",,,"VLS IFO",30,"1 x Diesel - MAN B. & W. 5S60MC-C7.1 - 2-stroke 5-cyl. 600mm x2400mm bore/stroke 11,292mkW total at 105rpm",15353,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1000cu.m/hr - 2021 installation year",14,8,57886,"Open Hatch Carrier","East Asia (21.0 %)",20,189.99,,,,"Norway","Oshima Shipbuilding"
12710731,9216808,"Prince M",356157000,"Star Delta","Panama","Oryx Shipping","Oryx Shipping","Oryx Shipping","01-Nov-2000","15-Jun-2000","19-Aug-1999",8338,,,52434,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",20,"$m","IFO 380",28.7,"1 x Diesel - MAN B. & W. 6S50MC Mk4 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 8,562mkW total at 127rpm",11640,"Fitted",,"1 x Exhaust Scrubber - SOx - 2019 installation year, 1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 1000cu.m/hr - 2022 installation year",14.5,5,67756,"Bulk Carrier","Mediterranean / Black Sea (21.3 %)",22,189.99,14,13.5,,"Greece","Tsuneishi Zosen"
12710865,9216810,"Aliyah Pratama",525200301,"Challenger","Indonesia","Sentra Makmur Lines","Sentra Makmur Lines","Sentra Makmur Lines","01-Apr-2001","25-Nov-2000","19-Aug-1999",,,,52413,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",20,"$m","VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,796mkW total at 127rpm",10600,,,"1 x BWTS - Ballast Water Treatment System (Pending) - Qingdao Headway HMT-1000 at 1000cu.m/hr - 2023 installation year",14,5,67756,"Bulk Carrier","South East Asia (100.0 %)",20,189.99,,,,"Indonesia","Tsuneishi Zosen"
12710999,9216822,"Zein",355092000,"Star Epsilon","Panama","Allied Marine","Allied Marine","Allied Marine","01-Jul-2001","26-Feb-2001","19-Aug-1999",,,,52434,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",20,"$m","IFO 380",28.7,"1 x Diesel - MAN B. & W. 6S50MC Mk4 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,796mkW total at 127rpm",10600,"Fitted",,"1 x Exhaust Scrubber - SOx - 2020 installation year",14.5,5,67756,"Bulk Carrier","West Coast Africa (64.8 %)",20,189.99,,,,"U.A.E.","Tsuneishi Zosen"
12720419,9222510,"Thor Independence",564731000,"Yasa H. Mehmet","Singapore","Thoresen Shpg Sing","Thoresen Shpg Sing","Thoresen Thai Agen","01-Nov-2001","23-May-2001","05-Oct-1999",,,,52407,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach, 1 x Crane, Provision SWL 2 tons",,,"VLS IFO",28.5,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,800mkW total at 127rpm",10605,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1000cu.m/hr - 2021 installation year",14.5,5,67756,"Bulk Carrier","East Asia (47.1 %)",20,189.99,,,,"Thailand","Tsuneishi Cebu"
12730513,9238478,"Grammy Brave",352986194,"S'hail al Doha","Panama","Grammy Marine","Grammy Marine","Grammy Marine","01-Mar-2002","29-Oct-2001","19-May-2000",,,,52455,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach, 1 x Crane, Provision SWL 2 tons",,,"VLS IFO",28.5,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,796mkW total at 127rpm",10600,,,,14,5,67756,"Bulk Carrier","East Asia (38.8 %)",20,190,,,,"Seychelles","Tsuneishi Cebu"
12749957,9238466,"Thor Infinity",564724000,"Yasa H. Mulla","Singapore","Thoresen Shpg Sing","Thoresen Shpg Sing","Thoresen Thai Agen","01-Feb-2002","07-Sep-2001","19-May-2000",,,,52383,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons, 26m. max. outreach, 1 x Crane, Provision SWL 2 tons",,,"VLS IFO",28.5,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 7,796mkW total at 127rpm",10600,,,"1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 1000cu.m/hr - 2015 installation year",14,5,67756,"Bulk Carrier","East Coast North America (32.5 %)",20,189.99,,,,"Thailand","Tsuneishi Cebu"
15763899,9335020,"Pancaran Victory",525201763,"Belfort","Indonesia","Pancaran Maritim","Pancaran Maritim","Pancaran Maritim","01-Feb-2008","20-Dec-2004","04-Jun-2004",,,,50300,30.5,12.8," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",,,"VLS IFO",28.6,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,,14.1,5,60542,"Open Hatch Carrier","South East Asia (71.5 %)",20,189.9,,,,"Indonesia","PT PAL Indonesia"
15763923,9382724,"Pancaran Glory",525121026,"Belorient","Indonesia","Pancaran Maritim","Pancaran Maritim","Pancaran Maritim","01-Aug-2008","20-Dec-2004","04-Jun-2004",,,,50203,30.5,12.8," 4 x Crane (Centreline) SWL 35 tons",,,"VLS IFO",28.6,"1 x Diesel - MAN B. & W. 6S50MC-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,,14,5,60542,"Open Hatch Carrier","South East Asia (36.7 %)",20,189.9,,,,"Indonesia","PT PAL Indonesia"
12728707,9222211,"Bo Yuan He",414313000,"V Gannet","China P.R.","Taizhou Boyuan","Taizhou Boyuan","Taizhou Boyuan","01-Jan-2002","09-Apr-2001","29-Oct-1999",9568,,,51536,32.26,12.32," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",19,"$m","VLS IFO",30,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 9,466mkW total at 127rpm",12870,,,,14,5,66730,"Bulk Carrier","East Asia (100.0 %)",18,190,,,,"China P.R.","STX SB (Jinhae)"
12728831,9222223,"OBS Saturn",371723000,"V Avocet","Panama","Shanghai Xin Hai","Shanghai Xin Hai","Shanghai Newseas","01-Jan-2002","21-May-2001","29-Oct-1999",9568,,,51514,32.26,12.32," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",19,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 9,466mkW total at 127rpm",12870,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr - 2020 installation year",14.5,5,66681,"Bulk Carrier","East Asia (39.9 %)",22,190,13.5,13.5,,"China P.R.","STX SB (Jinhae)"
12725919,9226748,"Haci Ali Sari",271046628,"V Green Heron","Turkey","Bade Denizcilik","Bade Denizcilik","Bade Denizcilik","01-Jan-2002","21-May-2001","21-Jan-2000",9568,,,51557,32.26,12.32," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",19,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 9,466mkW total at 127rpm",12870,,,"1 x BWTS - Ballast Water Treatment System - 2020 installation year",14.5,5,66730,"Bulk Carrier","Mediterranean / Black Sea (37.7 %)",22,190,14,14,,"Turkey","STX SB (Jinhae)"
12726095,9226750,"OBS Venus",357041000,"V Arctic Tern","Panama","Shanghai Xin Hai","Shanghai Xin Hai","Shanghai Newseas","01-Mar-2002","07-Jul-2001","21-Jan-2000",9568,,,51535,32.26,12.32," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",19,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 9,466mkW total at 127rpm",12870,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr - 2020 installation year",14.5,5,66730,"Bulk Carrier","East Asia (33.5 %)",20,190,13.5,13,,"China P.R.","STX SB (Jinhae)"
12284803,8103664,"Harita Bauxite",370670000,"Orfeas","Panama",,"Century Shipping Pte","Century Shipping Pte","01-Oct-1983","10-Mar-1983",,9879,317,,49675,32.2,12.21," 4 x Crane (Centreline) SWL 25 tons (grab fitted)",,,"IFO 380",36,"1 x Diesel - Sulzer 6RLB66 - 2-stroke 6-cyl. 660mm x1400mm bore/stroke 8,164mkW total at 124rpm",11100,,,,13,5,62857.3,"Bulk Carrier",,,192,,,,"Singapore","I.H.I. (Kure)"
12711817,9230751,"Worldera-2",572111220,"Doric Pride","Tuvalu",,"Worldera Corporation","Worldera Corporation","01-Jul-2001","16-Feb-2001","29-Oct-1999",,,,52428,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",19.5,"$m","VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 8,583mkW total at 127rpm",11670,,,,14.5,5,67756,"Bulk Carrier","Indian Subcontinent (66.3 %)",20,190,,,,"Singapore","Tsuneishi Zosen"
12711941,9230763,"Doric Spirit",239872000,,"Greece","Chios Navigation","Chios Navigation","Chios Navigation","01-Oct-2001","25-May-2001","29-Oct-1999",,,,52428,32.26,12.02," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",19.5,"$m","VLS IFO",28.7,"1 x Diesel - MAN B. & W. 6S50MC6.1 - 2-stroke 6-cyl. 500mm x1910mm bore/stroke 8,583mkW total at 127rpm",11670,,,"1 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr - 2019 installation year",14.5,5,67756,"Bulk Carrier","West Coast Africa (26.8 %)",20,190,,,,"Greece","Tsuneishi Zosen"
