"Listing"

"WFR Listing"
"Created 16 February 2022 05:30"


"CVN","Stock Exchange Ticker","Speed (knots)","Speed category","Great Lakes Fitted","Contract Date Ind","Self Unloader (Ind)","Builder Yard Location","Air Draft From Water Line (m)","Demo Location","Manager Group","Grabs Ind","Vessel Name Date","Ice Class (Ind)","Ice Notation","Self Unloader Type","Original Builder","Original Builder Group","FEU Max In Holds","FEU Max On Deck","Deck Strength (sq m t)","Deck Cargo (Ind)","SOx Scrubber Indicator","BWMS Status","Deck Timber Loading (Ind)","Pool Operator Country/Region","BWMS 1 Retrofit Date","BWMS Technology Type","Grabs No","Deck Cargo Height (m)","Auxiliary Engine Detail","BWMS 2 Retrofit Date","Propulsor Detail","Maximum Speed (knots)","Self Unloader Cap (t hr)","Total Cargo Decks No","Hatch Max Length (m)","Hatch Max Width (m)","Heavy Lift (Ind)","Hull Type"
15390475,,14.7,"Service","N",,,"Marugame",,,"Minoa Marine",,"01-Aug-2020","N",,,"Imabari SB Marugame","Imabari Shipbuilding",,,,,,"Pending",,,"20-Jul-2022","ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - Daihatsu 6DK-20 - 4-stroke 6-cyl. 200mm x 300mm bore/stroke 3,120mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,23.01,17.6
15490755,"OP",14.5,"Service","N",,"N","Saijo",,,"Diana Shipping",,"06-Mar-2007","N",,,"Imabari SB Saijo","Imabari Shipbuilding",,,,"N",,"Pending","N",,"10-Sep-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-EV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke  at 900rpm driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,15.66,20.8
15490889,,14.4,"Service","N",,"N","Saijo",,,"Winning Intl",,"01-Oct-2011","N",,,"Imabari SB Saijo","Imabari Shipbuilding",,,,"N",,"Fitted","N",,"15-Dec-2019",,,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-EV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke  at 900rpm driving 3 x generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,15.66,20.8
15490913,,14,"Laden",,,"N","Tamano",,,"Alunited Maritime","Y","01-Dec-2019","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,"Fitted",,,"08-Nov-2020","FILTRATION - ULTRAVIOLET",4,,"3 x Aux. Diesel Gen. - Yanmar4-stroke  driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15491099,,13,"Laden","N",,"N","Tamano",,,"Gurita Lintas","Y","01-Dec-2019","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,,,,,,4,,"3 x Aux. Diesel Gen. - Yanmar4-stroke  driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15491123,,14,"Service","N",,"N","Saikai",,,"Grehel Shipmngt","N","01-Nov-2020","N",,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,"Fitted",,,"20-Jun-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 105rpm",,,1,16.92,15.88,"N"
15491257,,14.5,"Service","N",,"N","Saikai",,,"Pavimar SA","N","01-Mar-2021","N",,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,"N",,"Fitted",,,"15-Dec-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 1,830mkW total at 720rpm driving 3 x ac generator(s) at 1,740ekW total, (2,175kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 105rpm",,,1,16.92,15.88,"N"
15496881,,13,"Laden","N",,"N","Shanghai",,,"Ocean Longevity","N","31-Oct-2005","N",,,"Shanghai Waigaoqiao","CSSC",,,,"N",,,"N",,,,,,"3 x Aux. Diesel Gen. - Yanmar 6N21L-EV - 4-stroke 6-cyl. 210mm x 290mm bore/stroke 2,400mkW total at 720rpm driving 3 x Taiyo ac generator(s) at 2,220ekW total, (2,775kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,15.47,20,"N"
15497833,,14,"Service","N",,,"Shanghai",,,"Ykj Shipping Co. Ltd",,"01-Apr-2021",,,,"Hudong Zhonghua","CSSC",,,,,,"Fitted",,,"02-May-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 1,722mkW total at 720rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 92rpm",,,,14.62,15
15505471,"9101",14.9,"Service",,,,"Saikai",,,"Anglo-Eastern Group",,"13-Dec-2005","N",,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,"Fitted",,,"04-May-2018","FILTRATION - ULTRAVIOLET",,,"3 x Aux. Diesel Gen. - Daihatsu 6DK-20 - 4-stroke 6-cyl. 200mm x 300mm bore/stroke 3,042mkW total at 1,800rpm driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 135rpm"
15505505,"9101",14.9,"Service",,,,"Saikai",,,"Anglo-Eastern Group",,"09-May-2006","N",,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,"Fitted",,,"02-Jan-2019","FILTRATION - ULTRAVIOLET",,,"3 x Aux. Diesel Gen. - Daihatsu 6DK-20 - 4-stroke 6-cyl. 200mm x 300mm bore/stroke 3,042mkW total at 1,800rpm driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 117rpm"
15506557,"NM",14.5,"Service","N",,"N","Sasebo",42.05,,"Navios Holdings","N","20-Jun-2007","N",,,"Sasebo HI","Namura Zosensho",,,,,,"Fitted",,,"17-Dec-2019","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Daihatsu4-stroke 1,323mkW total at 900rpm driving 3 x AC generator(s) at 1,200ekW total, (1,500kVA total) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 106rpm",,,1,17,14.4,"N"
15542821,,14.5,"Service","N",,"N","Kumamoto",,,"Berge Bulk",,"01-Nov-2020","N",,,"Universal SB Ariake","Universal SB Ariake",,,,"N",,"Fitted","N",,"02-May-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1
15542955,,14.5,"Service","N",,"N","Kumamoto",,,"Wallem Shipmngt",,"01-Jun-2021","N",,,"Universal SB Ariake","Universal SB Ariake",,,,"N",,,"N",,,,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1
15543581,"OP",14.4,"Service","N",,,"Shanghai",,,"Diana Wilhelmsen",,,"N",,,"Jiangnan Shipyard","Jiangnan Shipyard",,,,,,"Fitted",,,"11-Apr-2020","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-EV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke  at 900rpm driving 3 x ac generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 105rpm",,,,15.48,15
15543615,,14,"Service","N",,,"Shanghai",,,"Seacon Ships",,"01-Nov-2019","N",,,"Jiangnan Shipyard","Jiangnan Shipyard",,,,,,"Fitted",,,"05-Jun-2020",,,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-EV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,980mkW total at 900rpm driving 3 x Taiyo ac generator(s) at 1,800ekW total, (2,250kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 105rpm",,,,15.48,15
15545327,,13.5,"Laden",,,"N","Tamano",,,"Yasa Shipping","Y","19-Mar-2007","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,"Fitted",,,"10-Jun-2020","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",4,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-UV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,650mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15545451,,13.5,"Laden",,,"N","Tamano",,,"Yasa Shipping","Y","01-Mar-2007","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,"Pending",,,"13-Mar-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",4,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-UV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,650mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15549033,,14.5,"Laden","N",,"N","Tsu",,,"Cido Shipping",,"26-Jun-2006","N",,,"Universal SB (Tsu)","Universal SB (Tsu)",,,,"N",,"Fitted","N",,"01-Sep-2019",,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,680ekW total, (2,100kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",17.19,,1,16.2,21
15549459,,13.5,"Service",,,,"Yokohama",,,"Mega Shipping Line","Y","01-Feb-2017","N",,,"I.H.I. (Yokohama)","I.H.I. (Yokohama)",,,,,,"Fitted",,,"05-Dec-2018","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",4,,"3 x Aux. Diesel Gen. - MAN Energy Solutions 5L23/30 - 4-stroke 5-cyl. 225mm x 300mm bore/stroke 1,995mkW total at 720rpm driving 3 x ac generator(s) at 1,574ekW total, (1,968kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",,,1,20.2,17,"N"
15561101,,14.5,"Service",,,"N","Saikai",,,"Iskenderun Gemi",,"01-Jul-2015",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,050ekW total, (1,313kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 121rpm",,,1,22.32,18.6
15561235,,14.5,"Service",,,"N","Saikai",,,"Crios Shipping Co.",,"01-Nov-2019",,,,"Oshima Shipbuilding","Oshima Shipbuilding",,,,,,"Pending",,,"28-Apr-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar4-stroke 1,500mkW total at 900rpm driving 3 x Nishishiba AC generator(s) at 1,320ekW total, (1,650kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,22.32,18.6
15561369,"PSSI",14.6,"Service",,,,"Kobe",,,"MSI Ship Mgmt",,"01-Mar-2019","N",,,"Kawasaki HI Kobe","Kawasaki HI",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-UV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,650mkW total at 900rpm driving 3 x ac generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 110rpm",,,1,20.47,18.6
15561493,,16.2,"Service",,,,"Kobe",,,"Seacon Ships",,"01-Oct-2020","N",,,"Kawasaki HI Kobe","Kawasaki HI",,,,,,"Fitted",,,"21-Jul-2019","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-UV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,650mkW total at 900rpm driving 3 x Taiyo ac generator(s) at 1,440ekW total, (1,800kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 110rpm",,,1,20.47,18.6
15561527,"PSSI",14.6,"Service",,,,"Kobe",,,"MSI Ship Mgmt",,"01-Mar-2019","N",,,"Kawasaki HI Kobe","Kawasaki HI",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - Daihatsu 6DC-17 - 4-stroke 6-cyl. 170mm x 270mm bore/stroke 1,650mkW total at 1,000rpm driving 3 x ac generator(s) at 50Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 110rpm",,,1,20.47,18.6
15561651,,13.5,"Laden",,,,"Kobe",,,"Thoresen Thai Agen","Y","01-Jan-2014","N",,,"Kawasaki HI Kobe","Kawasaki HI",,,,,,"Fitted",,,"14-May-2018","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",4,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x Taiyo FE 541C-8 - AC generator(s) at 1,440ekW total, (1,800kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,1,20.47,18.6
15561785,,13.7,"Laden",,,,"Kobe",,,"Eastern Med",,"01-Feb-2010","N",,,"Kawasaki HI Kobe","Kawasaki HI",,,,,,"Fitted",,,"03-Feb-2021","ELECTROLYSIS (ELECTRO-CHLORINATION)",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,1,20.47,18.6
15562737,,13.8,"Service",,,,"Hakata",,,"Newport SA",,"01-Mar-2015",,,,"Shimanami Shipyard","Imabari Shipbuilding",,,,,,"Fitted",,,"10-Jul-2020","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-DV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,500mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 129rpm",,,1,19.2,17.6
15562861,,14,"Service","N",,"N","Marugame",,,"Swiss Marine Inc.",,"01-Nov-2019","N",,,"Imabari SB Marugame","Imabari Shipbuilding",,,,,,"Pending",,,"18-Jul-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-HV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,335mkW total at 900rpm driving 3 x ac generator(s) at 1,200ekW total, (1,500kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,1,17.1,15.6
15566151,,11,"Eco-Speed - Laden","N",,"n","Ichihara",,,"Doriko",,"01-Dec-2019","N",,,"Mitsui SB (Chiba)","Mitsui Eng & SB",,,,"N","Y",,"N",,,,,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-SV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,845mkW total at 900rpm driving 3 x ac generator(s) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",16.3,,1,15.48,20.6
15566285,"SHIP",15,"Service","N",,"N","Ichihara",,,"V. Group","N","01-Aug-2020","N",,,"Mitsui SB (Chiba)","Mitsui Eng & SB",,,,"N",,"Fitted","N",,"09-Apr-2021","FILTRATION - DISINFECTION (INJECTION DISINFECTANT",,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,15.48,20.6,"N"
15566319,,15,"Service","N",,"N","Ichihara",,,"Kassian Maritime","N","01-Aug-2018","N",,,"Mitsui SB (Chiba)","Mitsui Eng & SB",,,,"N",,"Fitted","N",,"25-May-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-SV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,845mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,15.48,20.6,"N"
15566443,,15,"Service","N",,"N","Ichihara",,,"Eastern Pacific Shpg","N","01-Dec-2015","N",,,"Mitsui SB (Chiba)","Mitsui Eng & SB",,,,"N","Y",,"N",,,,,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,15.48,20.6,"N"
15566577,,15,"Service","N",,"N","Ichihara",,,"Asia Pacific Mngt","N","01-Aug-2016","N",,,"Mitsui SB (Chiba)","Mitsui Eng & SB",,,,"N",,"Fitted","N",,"02-Nov-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-SV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,845mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,15.48,20.6,"N"
15566735,,14.5,"Service",,,"N","Tamano",,,"Fleet Management","Y","01-Apr-2013","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,"Fitted",,,"02-Jul-2020","ELECTROLYSIS (ELECTRO-CHLORINATION)",4,,"3 x Aux. Diesel Gen. - Yanmar4-stroke  driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15566869,,14.5,"Service",,,"N","Tamano",,,"Tanto Intim Line","Y","01-Mar-2016","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,,,,,,4,,"3 x Aux. Diesel Gen. - Yanmar4-stroke  driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15566993,,13.1,"Laden",,,"N","Tamano",,,"Gurita Lintas","Y","01-Nov-2018","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,,,,,,4,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15567079,,13,"Laden",,,"N","Tamano",,,"Pacific Carriers","Y","01-Nov-2014","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,,,"Fitted",,,"04-Mar-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",4,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15567103,,14.5,"Service",,,"N","Tamano",,,"V. Group","Y","01-Jul-2021","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,"Fitted",,,"13-Apr-2021","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",4,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",15.87,,1,21.12,18.92,"N"
15567237,"SBLK",14.5,"Service",,,"N","Tamano",,,"Star Bulk Carriers","Y","01-Sep-2013","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N","Y",,,,,,4,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x Nishishiba ac generator(s) at 1,440ekW total, (2,850kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,1,21.12,18.92,"N"
15567361,,14.5,"Service",,,"N","Ichihara",,,"Gurita Lintas","Y","10-Aug-2020","N",,,"Mitsui SB (Chiba)","Mitsui Eng & SB",,,,,,,,,,,4,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15567495,,14.5,"Service",,,"N","Tamano",,,"Mingtai Nav.","Y","16-Mar-2006","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,"Fitted",,,"13-Aug-2020","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",4,,"3 x Aux. Diesel Gen. - Yanmar4-stroke  driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15567529,,14.5,"Service",,,"N","Tamano",,,"La Maritime","Y","01-Jun-2018","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,,,,,,4,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15567653,"PVT",14.5,"Service",,,"N","Tamano",,,"PetroVietnam","Y","01-Nov-2018","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,"Fitted",,,"05-Nov-2021",,4,,"3 x Aux. Diesel Gen. - Daihatsu4-stroke  driving 3 x ac generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15567787,,14.5,"Service",,,"N","Tamano",,,"ITC Corp","Y","01-Jan-2020","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,"Fitted",,,"05-Jan-2021",,4,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 127rpm",,,1,21.12,18.92,"N"
15567811,,14.5,"Service",,,"N","Tamano",,,"Thoresen Thai Agen","Y","01-Feb-2014","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,"Fitted",,,"25-Aug-2019","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",4,,"3 x Aux. Diesel Gen. - Daihatsu 5DK-20 - 4-stroke 5-cyl. 200mm x 300mm bore/stroke 2,400mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,21.12,18.92,"N"
15567945,,14.5,"Service",,,"N","Tamano",,,"Kabir Steel","Y","01-Jan-2017","N",,,"Mitsui SB (Tamano)","Mitsui Eng & SB",,,,"N",,,,,,,4,,,,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",15.87,,1,21.12,18.92,"N"
15568021,,14.9,"Service","N",,,"Imari",,,"Angelakos Hellas SA",,,"N",,,"Namura Shipbuilding","Namura Zosensho",,,,,,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x AC generator(s) at 1,500ekW total, (1,875kVA total) 450V at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,1,16.8,14.85
15568155,"BULK",14.5,"Service","N",,"N","Imari",45.73,,"C Transport Maritime","N","08-Feb-2017","N",,,"Namura Shipbuilding","Namura Zosensho",,,,"N",,"Fitted","N",,"26-Oct-2020","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-UV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,650mkW total at 900rpm driving 3 x ac generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,16.32,20.16,"N"
15568289,"BULK",14.1,"Laden","N",,"N","Imari",45.73,,"C Transport Maritime","N","01-Feb-2018","N",,,"Namura Shipbuilding","Namura Zosensho",,,,"N",,"Pending","N",,"09-Oct-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-SV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,845mkW total at 900rpm driving 3 x ac generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 95rpm",,,1,16.32,20.16,"N"
15568313,,14.5,"Service","N",,"N","Imari",45.73,,"Eastern Pacific Shpg","N","01-May-2015","N",,,"Namura Shipbuilding","Namura Zosensho",,,,"N","Y","Pending","N",,"20-Mar-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar4-stroke  driving 3 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,16.32,20.16,"N"
15568447,,14.5,"Service","N",,"N","Imari",45.73,,"Zodiac Maritime","N","01-Jan-2016","N",,,"Namura Shipbuilding","Namura Zosensho",,,,"N",,"Fitted","N",,"26-Jan-2022","FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION",,,"3 x Aux. Diesel Gen. - Yanmar 6N18AL-UV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke 1,650mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,1,16.32,20.16,"N"
15569949,"PSL",14.5,"Service",,,,"Saiki",,,"Precious Shipping",,"01-Apr-2010",,,,"Saiki Hvy. Ind.","Onomichi Dockyd",,,,,,"Fitted",,,"17-Jan-2020","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"2 x Aux. Diesel Gen. - Yanmar4-stroke  driving 2 x ac generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 133rpm",,,,20.54,22.86
15570095,,14,"Service","N",,"N","Sasebo",,,,"N","01-Dec-2021","N",,,"Sasebo HI","Namura Zosensho",,,,,,"Fitted",,,"20-Feb-2020","FILTRATION - OXIDATION (ELECTROCATALYSIS) -  ULTRASOUND",,,"3 x Aux. Diesel Gen. - 4-stroke  driving 3 x ac generator(s) at 1,200ekW total, (1,500kVA total)",,"1 x FP Propeller (Aft Centre) (mechanical), Mitsubishi HI Mach, 127rpm",,,1,17,14.4,"N"
