"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16214057,9626974,"Sea Virya",563135900,"Pacific Bright","Singapore","Chinaland Shipping","Chinaland Shipping","Chinaland Shipping","01-May-2013","25-Dec-2011","01-Feb-2011",,,,56512,32.26,12.82," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C8.1 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,"Eco – Electronic Engine","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",14.2,5,71634,"Bulk Carrier","East Asia (42.4 %)",20,189.99,14,13.5,,"China P.R.","Jiangsu New Hantong"
16215591,9615561,"SFL Humber",477095300,,"Hong Kong",,"SFL Corporation","Fredriksen Group","01-Jan-2012","28-Dec-2010","01-Jan-2008",,,,56970,32.27,12.8," 4 x Crane (Centreline) SWL 36 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",34,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,,14,5,71634,"Bulk Carrier","South East Asia (39.8 %)",20,189.99,,,,"Norway","Zhejiang Zhenghe SB"
16233708,9641338,"Ocean Beauty",636015757,,"Liberia","Oceanstar Shipmgmt","Oceanstar Shipmgmt","Oceanstar Shipmgmt","01-Jan-2013","23-Apr-2012","01-Dec-2010",,,,56804,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,500mkW total at 115rpm",11557,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 800cu.m/hr - 2023 installation year",,5,71634,"Bulk Carrier","West Coast Africa (36.4 %)",20,189.99,14.5,14,,"Greece","COSCO Zhoushan"
16233711,9641340,"Ocean Master",636015758,,"Liberia","Oceanstar Shipmgmt","Oceanstar Shipmgmt","Oceanstar Shipmgmt","01-Mar-2013","23-May-2012","01-Dec-2010",,,,56716,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,500mkW total at 115rpm",11557,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 800cu.m/hr - 2023 installation year",,5,71634,"Bulk Carrier","East Coast South America (22.3 %)",20,189.99,14.5,14,,"Greece","COSCO Zhoushan"
16233724,9641352,"Oceanlove",636015759,,"Liberia","Oceanstar Shipmgmt","Oceanstar Shipmgmt","Oceanstar Shipmgmt","01-Apr-2013","13-Jul-2012","01-Dec-2010",,,,56704,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,500mkW total at 115rpm",11557,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 800cu.m/hr - 2023 installation year",,5,71634,"Bulk Carrier","West Coast Africa (29.8 %)",20,190.01,14.5,14,,"Greece","COSCO Zhoushan"
16233737,9641364,"Oceanlady",636015760,,"Liberia","Oceanstar Shipmgmt","Oceanstar Shipmgmt","Oceanstar Shipmgmt","01-May-2013","01-Aug-2012","01-Dec-2010",,,,56804,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,500mkW total at 115rpm",11557,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 800cu.m/hr - 2023 installation year",,5,71634,"Bulk Carrier","United Kingdom/Continent (24.3 %)",20,189.99,14.5,14,,"Greece","COSCO Zhoushan"
16169719,9530682,"HG Brisbane",636020406,"Asia Emerald III","Liberia","Shanghai Zhengdong","Shanghai Zhengdong","Shanghai Zhengdong","01-Dec-2010","01-Jun-2010","11-Jun-2008",,,,57809,32.27,12.95," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",32.5,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,700mkW total at 120rpm",11821,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",14,5,71549,"Bulk Carrier","East Asia (43.0 %)",20,189.99,,,,"China P.R.","Sinopacific Zhejiang"
16220982,9632612,"Xing Hong Da 8",413278510,"Asia Emerald IV","China P.R.","Xiamen Xinghongda","Xiamen Xinghongda","Xiamen Xinghongda","01-Jan-2012","17-Sep-2011","01-Jan-2010",,,,57802,32.26,12.95," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",,,"VLS IFO",33,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 8,700mkW total at 120rpm",11821,,,"1 x BWTS - Ballast Water Treatment System - 2021 installation year",14,5,71549,"Bulk Carrier","East Asia (98.6 %)",20,189.99,,,,"China P.R.","Sinopacific Dayang"
16079104,9441283,"Crane",538003817,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jan-2010","13-Jul-2009","02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2019 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","Mediterranean / Black Sea (23.2 %)",19,189.99,,,,"United States","Sinopacific Dayang"
16079117,9441295,"Egret Bulker",538003818,"Egret","Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jan-2010","13-Jul-2009","02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2019 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","West Coast Africa (35.7 %)",19,189.99,,,,"United States","Sinopacific Dayang"
16079120,9441300,"Gannet Bulker",538003902,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Apr-2010","22-Oct-2009","02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2019 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (19.7 %)",20,189.99,13.5,13,,"United States","Sinopacific Dayang"
16079133,9441312,"Grebe Bulker",538003905,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-May-2010","08-Dec-2009","02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2020 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (28.9 %)",20,189.99,13.5,13,,"United States","Sinopacific Dayang"
16079146,9441324,"Ibis Bulker",538003946,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jun-2010",,"02-Apr-2007",11150,,,57775,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 at 2000cu.m/hr - 2020 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Coast South America (25.8 %)",20,189.99,13.5,13,,"United States","Sinopacific Dayang"
16079159,9441336,"Jay",538003972,,"Marshall Is.",,"Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jul-2010","03-Mar-2010","02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2020 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Coast South America (33.9 %)",20,189.99,,,,"United States","Sinopacific Dayang"
16079162,9441348,"Kingfisher",538003974,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jul-2010",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2020 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","West Coast Africa (41.8 %)",20,189.99,,,,"United States","Sinopacific Dayang"
16079175,9441350,"Martin",538003973,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Aug-2010","06-Apr-2010","02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2020 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (36.6 %)",21,189.99,,,,"United States","Sinopacific Dayang"
16079188,9441362,"Nighthawk",538004193,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Feb-2011",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 at 2000cu.m/hr - 2021 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","Australasia (42.4 %)",20,189.99,,,,"United States","Sinopacific Dayang"
16079191,9441374,"Oriole",538004303,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-May-2011",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System (Pending) - Qingdao Headway HMT-2000 - 2022 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (36.3 %)",20,189.99,,,,"United States","Sinopacific Dayang"
16079209,9441386,"Owl",538004337,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jul-2011",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2021 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (28.3 %)",21,189.99,,,,"United States","Sinopacific Dayang"
16079212,9441398,"Petrel Bulker",538004338,,"Marshall Is.","Eagle Bulk Shipping","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Jul-2011",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System (Pending) - Qingdao Headway HMT-2000 - 2022 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (31.3 %)",21,189.96,,,,"United States","Sinopacific Dayang"
16079225,9441403,"Puffin Bulker",538004339,,"Marshall Is.","Lauritzen Bulkers","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Aug-2011",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2022 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (32.1 %)",19,189.99,,,,"United States","Sinopacific Dayang"
16079238,9441415,"Roadrunner Bulker",538004340,,"Marshall Is.","Lauritzen Bulkers","Eagle Bulk Shipping","Eagle Bulk Shipping","01-Sep-2011",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2021 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","East Asia (23.3 %)",19,189.99,,,,"United States","Sinopacific Dayang"
16079241,9441427,"Sandpiper Bulker",538004341,,"Marshall Is.",,"Eagle Bulk Shipping","Eagle Bulk Shipping","01-Oct-2011",,"02-Apr-2007",11150,,,57809,32.26,12.95," 4 x Crane (Centreline) SWL 35 tons (grab fitted)",35,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,"Fitted",,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-2000 - 2021 installation year, 1 x Exhaust Scrubber - SOx - CR Ocean Eng CROE® Open-Loop - 2019 installation year",14.3,5,71549,"Bulk Carrier","Mediterranean / Black Sea (25.0 %)",21,189.99,,,,"United States","Sinopacific Dayang"
16070477,9434723,"Kirana Naree",567279000,"Arcturos","Thailand","Oldendorff Carriers","Precious Shipping","Precious Shipping","01-Oct-2011","24-Sep-2008","09-Feb-2007",,,,56823,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",30.1,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,,,"2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800 at 800cu.m/hr - 2021 installation year",14.2,5,71634,"Bulk Carrier","East Asia (23.9 %)",20,189.99,,,,"Thailand","Taizhou Sanfu"
16070493,9434747,"SSI Invincible II",538005208,"Naess Resolute","Marshall Is.","Densay Shipping","Densay Shipping","Densay Group","01-Jun-2012","30-Nov-2009","09-Feb-2007",,,,56815,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",30.1,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12880,,,"1 x BWTS - Ballast Water Treatment System at 370cu.m/hr",14.2,5,71634,"Bulk Carrier","Mediterranean / Black Sea (31.3 %)",20,189.99,13.5,13,,"Turkey","Taizhou Sanfu"
16138560,9554030,"Anita N",538003568,"Alexandros III","Marshall Is.","Nomikos Transworld","Nomikos Transworld","Nomikos Transworld","01-Feb-2010","20-Jan-2009","09-Feb-2007",,,,56868,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",30.1,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2020 installation year",14.2,5,71634,"Bulk Carrier","East Coast Africa (46.3 %)",20,189.99,,,,"Greece","CSC Jinling Shipyard"
16138573,9554042,"Ileana N",538003569,"Emerald","Marshall Is.","Nomikos Transworld","Nomikos Transworld","Nomikos Transworld","01-Apr-2010","10-Jun-2009","09-Feb-2007",,,,56868,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2020 installation year",,5,71634,"Bulk Carrier","East Coast Africa (35.0 %)",20,189.99,14,14,,"Greece","CSC Jinling Shipyard"
16230031,9605853,"Gladiator",311036200,,"Bahamas","Enterprises Shipping","Enterprises Shipping","Enterprises Shipping","01-Mar-2012","27-Dec-2010","01-Jan-2010",,,,56785,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12880,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2022 installation year",14.2,5,71634,"Bulk Carrier","Indian Subcontinent (34.2 %)",20,189.99,,,,"Greece","CSC Jinling Shipyard"
16230044,9605865,"Warrior",311036300,,"Bahamas","Enterprises Shipping","Enterprises Shipping","Enterprises Shipping","01-May-2012","29-Dec-2010","01-Jan-2010",,,,56785,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2022 installation year",14.2,5,71634,"Bulk Carrier","West Coast Africa (27.0 %)",20,189.99,,,,"Greece","CSC Jinling Shipyard"
16239300,9605839,"Minoan Grace",229128000,,"Malta","Modion Maritime SA","Modion Maritime SA","Modion Maritime SA","01-Oct-2012","28-Dec-2011","01-Jan-2010",,,,56709,32.26,12.8," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",33,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12880,,,"1 x BWTS - Ballast Water Treatment System (Pending) - ERMA FIRST Erma First at 1000cu.m/hr - 2022 installation year",13.5,5,71634,"Bulk Carrier","Mediterranean / Black Sea (37.6 %)",20,189.99,,,,"Greece","CSC Jinling Shipyard"
16068908,9431513,"Mouton",636019919,"Gladiatorship","Liberia",,"BoCom Leasing","BoCom","01-Jan-2010","15-Oct-2008","02-Feb-2007",,,,56819,32.26,12.8," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",34.5,"$m","VLS IFO",30.1,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,480mkW total at 127rpm",12890,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800 at 800cu.m/hr - 2020 installation year",14.2,5,71624,"Bulk Carrier","East Asia (37.9 %)",20,189.99,,,,"China P.R.","CSC Jinling Shipyard"
16068911,9493652,"Dynamic Striker",311024500,,"Bahamas","Enterprises Shipping","Enterprises Shipping","Enterprises Shipping","01-May-2010","10-Jun-2009","02-Feb-2007",,,,56736,32.26,12.8," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",34.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2020 installation year",14.2,5,71624,"Bulk Carrier","West Coast Africa (49.4 %)",20,189.99,,,,"Greece","CSC Jinling Shipyard"
16068924,9493664,"Magic Striker",311024600,,"Bahamas","Enterprises Shipping","Enterprises Shipping","Enterprises Shipping","01-Jul-2010","10-Aug-2009","02-Feb-2007",,,,56819,32.26,12.8," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",34.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2021 installation year",14.2,5,71624,"Bulk Carrier","West Coast North America (30.4 %)",20,189.99,,,,"Greece","CSC Jinling Shipyard"
16068937,9493676,"Heroic Striker",311024800,,"Bahamas","Enterprises Shipping","Enterprises Shipping","Enterprises Shipping","01-Oct-2010","23-Nov-2009","02-Feb-2007",,,,56820,32.26,12.8," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",34.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"2 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2021 installation year",14.2,5,71624,"Bulk Carrier","East Asia (40.7 %)",21,189.99,,,,"Greece","CSC Jinling Shipyard"
16068940,9493688,"Xin Hai Tong 21",538006687,"JY Guardianship","Marshall Is.","Fuzhou Haitong","BoCom Leasing","BoCom","01-Jan-2011","08-Dec-2009","02-Feb-2007",,,,56884,32.26,12.8," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",34.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"1 x BWTS - Ballast Water Treatment System (Pending) - COSCO (Weihai) BOS-900 at 900cu.m/hr - 2022 installation year",14.2,5,71624,"Bulk Carrier","Mediterranean / Black Sea (30.3 %)",20,189.99,,,,"China P.R.","CSC Jinling Shipyard"
16068953,9493690,"Virtuous Striker",311025100,,"Bahamas","Enterprises Shipping","Enterprises Shipping","Enterprises Shipping","01-Jan-2011","22-Dec-2009","02-Feb-2007",,,,56822,32.26,11.3," 4 x Crane (Centreline) SWL 36 tons (grab fitted)",34.5,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,960mkW total at 127rpm",13542,,,"2 x BWTS - Ballast Water Treatment System (Pending) - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr - 2022 installation year",14.2,5,71624,"Bulk Carrier","South East Asia (21.1 %)",20,189.99,,,,"Greece","CSC Jinling Shipyard"
16113167,9492440,"Supra Thessal",538009389,"Adirondack","Marshall Is.",,"Thessal Ltd","Thessal Ltd","01-Jan-2010","12-Jun-2008","01-Jul-2007",,,,57017,32.26,12.8," 4 x Crane (Centreline) SWL 35 tons, 28m. max. outreach (grab fitted)",,,"VLS IFO",30.1,"1 x Diesel - MAN B. & W. 6S50MC-C8.2 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 9,473mkW total at 127rpm",12880,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1000 at 1000cu.m/hr - 2019 installation year",14.2,5,71634,"Bulk Carrier","Indian Subcontinent (31.3 %)",20,189.99,14,13.5,,"United Kingdom","CSC Qingshan SY"
